Source,Type,Target,Weight
bibel,undirected,johannesevangeli,5
johannesevangeli,undirected,sver,4
det tredje r,undirected,johannesevangeli,2
europa,undirected,johannesevangeli,5
betesda dam,undirected,øresund,2
betesda dam,undirected,danmark,9
betesda dam,undirected,rostock,2
betesda dam,undirected,bibel,2
betesda dam,undirected,sver,4
betesda dam,undirected,det tredje r,2
betesda dam,undirected,europa,3
rostock,undirected,øresund,2
bibel,undirected,øresund,2
det tredje r,undirected,øresund,2
danmark,undirected,rostock,2
bibel,undirected,danmark,23
danmark,undirected,det tredje r,2
bibel,undirected,rostock,2
rostock,undirected,sver,2
det tredje r,undirected,rostock,2
europa,undirected,rostock,3
bibel,undirected,sver,5
bibel,undirected,det tredje r,2
bibel,undirected,europa,5
det tredje r,undirected,sver,2
det tredje r,undirected,europa,2
europa,undirected,trinitatis,3
ark,undirected,egypt,3
det røde hav,undirected,egypt,23
det gaml,undirected,egypt,3
egypt,undirected,egypten,1
egypt,undirected,kanaan,3
ark,undirected,jerusalem,10
ark,undirected,det røde hav,1
ark,undirected,det gamle testament,10
ark,undirected,det gaml,1
ark,undirected,det nye testament,4
ark,undirected,israel,3
ark,undirected,egypten,1
ark,undirected,kanaan,1
det røde hav,undirected,jerusalem,15
det gaml,undirected,jerusalem,3
egypten,undirected,jerusalem,1
jerusalem,undirected,kanaan,6
det gamle testament,undirected,det røde hav,8
det gaml,undirected,det røde hav,1
det nye testament,undirected,det røde hav,1
det røde hav,undirected,israel,17
det røde hav,undirected,egypten,1
det røde hav,undirected,kanaan,1
det gaml,undirected,det gamle testament,4
det gamle testament,undirected,det nye testament,49
det gamle testament,undirected,egypten,1
det gamle testament,undirected,kanaan,10
det gaml,undirected,det nye testament,2
det gaml,undirected,israel,4
det gaml,undirected,egypten,1
det gaml,undirected,kanaan,1
det nye testament,undirected,egypten,1
det nye testament,undirected,kanaan,3
egypten,undirected,israel,1
egypten,undirected,kanaan,1
residensby,undirected,tyrki,1
libanon,undirected,tyrki,4
danmark,undirected,tyrki,15
fyn,undirected,tyrki,2
jordan,undirected,tyrki,2
itali,undirected,tyrki,3
kejs,undirected,tyrki,1
libanon,undirected,residensby,1
danmark,undirected,residensby,1
fyn,undirected,residensby,1
jordan,undirected,residensby,1
itali,undirected,residensby,1
kejs,undirected,residensby,1
danmark,undirected,libanon,9
fyn,undirected,libanon,1
jordan,undirected,libanon,3
itali,undirected,libanon,1
kejs,undirected,libanon,1
danmark,undirected,fyn,6
danmark,undirected,jordan,13
danmark,undirected,itali,11
danmark,undirected,kejs,4
fyn,undirected,jordan,1
fyn,undirected,itali,1
fyn,undirected,kejs,1
itali,undirected,jordan,2
jordan,undirected,kejs,1
itali,undirected,kejs,1
danmark,undirected,kirkelig teatertord,1
danmark,undirected,det gode liv,2
det gode liv,undirected,kirkelig teatertord,1
de dødes opstand,undirected,lazarus,1
danmark,undirected,orient,3
orient,undirected,tyrki,1
jord,undirected,mellemøst,40
johannesevangeli,undirected,mellemøst,7
hedeagerkirk,undirected,ikast,1
ikast,undirected,jerusalem,1
ikast,undirected,sjælland,1
ikast,undirected,mar,1
haslev kirk,undirected,ikast,1
ikast,undirected,israel,1
det ydre rum,undirected,ikast,1
hedeagerkirk,undirected,jerusalem,2
hedeagerkirk,undirected,sjælland,1
hedeagerkirk,undirected,mar,1
haslev kirk,undirected,hedeagerkirk,1
hedeagerkirk,undirected,israel,2
det ydre rum,undirected,hedeagerkirk,1
jerusalem,undirected,sjælland,4
jerusalem,undirected,mar,3
haslev kirk,undirected,jerusalem,1
det ydre rum,undirected,jerusalem,3
mar,undirected,sjælland,1
haslev kirk,undirected,sjælland,1
israel,undirected,sjælland,3
det ydre rum,undirected,sjælland,1
haslev kirk,undirected,mar,1
israel,undirected,mar,2
det ydre rum,undirected,mar,1
haslev kirk,undirected,israel,1
det ydre rum,undirected,haslev kirk,1
det ydre rum,undirected,israel,3
indi,undirected,torino,1
jord,undirected,torino,1
hedeagerkirken kirk,undirected,torino,1
san sebastian,undirected,torino,1
spani,undirected,torino,1
hedeagerkirken kirk,undirected,indi,1
indi,undirected,san sebastian,1
indi,undirected,spani,6
hedeagerkirken kirk,undirected,jord,1
jord,undirected,san sebastian,1
jord,undirected,spani,17
hedeagerkirken kirk,undirected,san sebastian,1
hedeagerkirken kirk,undirected,spani,1
san sebastian,undirected,spani,1
jordanflod,undirected,sibiri,2
lazarus,undirected,zakæus,1
verd,undirected,zakæus,1
herning,undirected,zakæus,2
lazarus,undirected,verd,1
herning,undirected,lazarus,4
herning,undirected,verd,1
egypt,undirected,herning,1
davids tron,undirected,egypt,1
betlehem,undirected,herning,1
davids tron,undirected,herning,1
herning,undirected,israel,5
davids tron,undirected,jerusalem,4
betlehem,undirected,davids tron,3
davids tron,undirected,israel,4
5 sal,undirected,norg,1
5 sal,undirected,danmark,1
5 sal,undirected,københavn,1
5 sal,undirected,utøyakatastrof,1
københavn,undirected,norg,5
norg,undirected,utøyakatastrof,1
danmark,undirected,utøyakatastrof,1
københavn,undirected,utøyakatastrof,1
det engelske krigsmuseum,undirected,emmaus,1
det engelske krigsmuseum,undirected,jerusalem,1
det engelske krigsmuseum,undirected,nørrebrogad,1
det engelske krigsmuseum,undirected,københavn,1
det engelske krigsmuseum,undirected,london,1
emmaus,undirected,nørrebrogad,1
emmaus,undirected,københavn,7
emmaus,undirected,london,1
jerusalem,undirected,nørrebrogad,1
københavn,undirected,nørrebrogad,1
london,undirected,nørrebrogad,1
københavn,undirected,london,4
det evige liv,undirected,silkeborg,1
jord,undirected,silkeborg,5
hedeagerkirk,undirected,jesu kor,1
herning,undirected,mellemøst,1
herning,undirected,johannesevangeli,1
afghanistan,undirected,jord,11
jord,undirected,sydfyn,2
afghanistan,undirected,sydfyn,1
jerusalem,undirected,jordan,15
jordan,undirected,jordanflod,12
malmø,undirected,rødby,1
det gamle testament,undirected,rødby,1
rødby,undirected,tyskland,2
danmark,undirected,rødby,2
motorvejsbro,undirected,rødby,1
e47,undirected,rødby,1
nordeuropa,undirected,rødby,1
rødby,undirected,sver,3
europa,undirected,rødby,1
det gamle testament,undirected,malmø,2
malmø,undirected,tyskland,1
danmark,undirected,malmø,3
malmø,undirected,motorvejsbro,1
e47,undirected,malmø,1
malmø,undirected,nordeuropa,1
malmø,undirected,sver,1
europa,undirected,malmø,2
det gamle testament,undirected,tyskland,9
det gamle testament,undirected,motorvejsbro,1
det gamle testament,undirected,e47,1
det gamle testament,undirected,nordeuropa,1
det gamle testament,undirected,sver,6
det gamle testament,undirected,europa,9
motorvejsbro,undirected,tyskland,1
e47,undirected,tyskland,1
nordeuropa,undirected,tyskland,1
danmark,undirected,motorvejsbro,2
danmark,undirected,e47,1
danmark,undirected,nordeuropa,2
e47,undirected,motorvejsbro,1
motorvejsbro,undirected,nordeuropa,1
motorvejsbro,undirected,sver,1
europa,undirected,motorvejsbro,1
e47,undirected,nordeuropa,1
e47,undirected,sver,1
e47,undirected,europa,1
nordeuropa,undirected,sver,1
europa,undirected,nordeuropa,2
herning,undirected,nain,1
herning,undirected,vestergad,1
nain,undirected,vestergad,1
gullestrup,undirected,nazareth,1
gullestrup men,undirected,nazareth,1
den store hellige almindelige kirk,undirected,gullestrup,1
den store hellige almindelige kirk,undirected,gullestrup men,1
alderslyst sogn,undirected,gullestrup,1
alderslyst sogn,undirected,gullestrup men,1
gullestrup,undirected,gullestrup men,1
gullestrup,undirected,israel,2
gullestrup,undirected,itali,1
gullestrup men,undirected,israel,1
gullestrup men,undirected,itali,1
hedeagerkirk,undirected,mellemøst,1
england,undirected,storbritanni,1
nazityskland,undirected,storbritanni,1
det britiske underhus,undirected,storbritanni,1
storbritanni,undirected,tyskland,1
england,undirected,nazityskland,1
det britiske underhus,undirected,england,1
det britiske underhus,undirected,nazityskland,1
nazityskland,undirected,tyskland,3
det britiske underhus,undirected,tyskland,1
det ny testamentes tid,undirected,trinitatis,1
oslo,undirected,trinitatis,2
norg,undirected,trinitatis,1
det ny testamentes tid,undirected,oslo,1
det ny testamentes tid,undirected,norg,1
norg,undirected,oslo,15
damaskus,undirected,jord,11
danmark,undirected,jordanflod,18
hedeagerkirk,undirected,jordanflod,1
danmark,undirected,hedeagerkirk,1
de franske alp,undirected,holocaust,1
hedeagerkirk,undirected,holocaust,1
de franske alp,undirected,syri,2
hedeagerkirk,undirected,syri,1
de franske alp,undirected,hedeagerkirk,1
sydamerika,undirected,usa,2
jonestown,undirected,usa,1
berlinmur,undirected,usa,2
berlin,undirected,usa,9
paradis,undirected,usa,11
ddr,undirected,usa,1
jonestown,undirected,sydamerika,1
berlinmur,undirected,sydamerika,1
berlin,undirected,sydamerika,1
paradis,undirected,sydamerika,3
ddr,undirected,sydamerika,1
berlinmur,undirected,jonestown,1
berlin,undirected,jonestown,1
jonestown,undirected,paradis,1
ddr,undirected,jonestown,1
berlin,undirected,berlinmur,3
berlinmur,undirected,paradis,1
berlinmur,undirected,ddr,1
berlin,undirected,paradis,4
berlin,undirected,ddr,3
ddr,undirected,paradis,1
davids stad,undirected,egypt,1
davids stad,undirected,det menneskelige samfund,1
davids stad,undirected,glitterstads,1
davids stad,undirected,østerland,1
det menneskelige samfund,undirected,egypt,1
egypt,undirected,glitterstads,1
egypt,undirected,østerland,6
det menneskelige samfund,undirected,glitterstads,1
det menneskelige samfund,undirected,østerland,1
glitterstads,undirected,østerland,1
calcutta,undirected,rom,2
calcutta,undirected,jord,4
afrika,undirected,calcutta,2
betlehem,undirected,lindepark,1
lindepark,undirected,syri,1
kors,undirected,lindepark,1
danmark,undirected,lindepark,1
kristen,undirected,lindepark,1
lindepark,undirected,nordvestbad,1
israel,undirected,lindepark,1
betlehem,undirected,kristen,1
betlehem,undirected,nordvestbad,1
kristen,undirected,syri,1
nordvestbad,undirected,syri,1
kors,undirected,kristen,1
kors,undirected,nordvestbad,1
danmark,undirected,kristen,1
danmark,undirected,nordvestbad,1
kristen,undirected,nordvestbad,1
israel,undirected,kristen,1
israel,undirected,nordvestbad,1
rom,undirected,zakæus,4
himmer,undirected,rom,14
det gamle testament,undirected,jordanflod,14
nazareth,undirected,synagog,30
dybkær kirk,undirected,nazareth,1
nazareth,undirected,skanderborg kommun,1
nabosogn,undirected,nazareth,1
nazareth,undirected,silkeborg højskol,1
himmelbjerg,undirected,nazareth,1
gødvad sogn,undirected,nazareth,1
nazareth,undirected,silkeborg sogn,1
nazareth,undirected,silkeborg,1
nazareth,undirected,sidons land,2
nazar,undirected,nazareth,16
nazareth,undirected,skanderborg,1
egypt,undirected,synagog,7
dybkær kirk,undirected,synagog,1
skanderborg kommun,undirected,synagog,1
nabosogn,undirected,synagog,1
betlehem,undirected,synagog,11
silkeborg højskol,undirected,synagog,1
himmelbjerg,undirected,synagog,1
gødvad sogn,undirected,synagog,1
silkeborg sogn,undirected,synagog,1
silkeborg,undirected,synagog,1
sidons land,undirected,synagog,3
skanderborg,undirected,synagog,1
dybkær kirk,undirected,egypt,1
egypt,undirected,skanderborg kommun,1
egypt,undirected,nabosogn,1
egypt,undirected,silkeborg højskol,1
egypt,undirected,himmelbjerg,1
egypt,undirected,gødvad sogn,1
egypt,undirected,silkeborg sogn,1
egypt,undirected,silkeborg,1
egypt,undirected,sidons land,1
egypt,undirected,skanderborg,1
dybkær kirk,undirected,skanderborg kommun,1
dybkær kirk,undirected,nabosogn,1
betlehem,undirected,dybkær kirk,1
dybkær kirk,undirected,silkeborg højskol,1
dybkær kirk,undirected,himmelbjerg,1
dybkær kirk,undirected,gødvad sogn,1
det gamle testament,undirected,dybkær kirk,1
dybkær kirk,undirected,silkeborg sogn,1
dybkær kirk,undirected,silkeborg,1
dybkær kirk,undirected,sidons land,1
dybkær kirk,undirected,nazar,1
dybkær kirk,undirected,skanderborg,1
nabosogn,undirected,skanderborg kommun,1
betlehem,undirected,skanderborg kommun,1
silkeborg højskol,undirected,skanderborg kommun,1
himmelbjerg,undirected,skanderborg kommun,1
gødvad sogn,undirected,skanderborg kommun,1
det gamle testament,undirected,skanderborg kommun,1
silkeborg sogn,undirected,skanderborg kommun,1
silkeborg,undirected,skanderborg kommun,1
sidons land,undirected,skanderborg kommun,1
nazar,undirected,skanderborg kommun,1
skanderborg,undirected,skanderborg kommun,1
betlehem,undirected,nabosogn,1
nabosogn,undirected,silkeborg højskol,1
himmelbjerg,undirected,nabosogn,1
gødvad sogn,undirected,nabosogn,1
det gamle testament,undirected,nabosogn,1
nabosogn,undirected,silkeborg sogn,1
nabosogn,undirected,silkeborg,1
nabosogn,undirected,sidons land,1
nabosogn,undirected,nazar,1
nabosogn,undirected,skanderborg,1
betlehem,undirected,silkeborg højskol,1
betlehem,undirected,himmelbjerg,1
betlehem,undirected,gødvad sogn,1
betlehem,undirected,silkeborg sogn,1
betlehem,undirected,silkeborg,1
betlehem,undirected,sidons land,1
betlehem,undirected,skanderborg,1
himmelbjerg,undirected,silkeborg højskol,1
gødvad sogn,undirected,silkeborg højskol,1
det gamle testament,undirected,silkeborg højskol,1
silkeborg højskol,undirected,silkeborg sogn,1
silkeborg,undirected,silkeborg højskol,1
sidons land,undirected,silkeborg højskol,1
nazar,undirected,silkeborg højskol,1
silkeborg højskol,undirected,skanderborg,1
gødvad sogn,undirected,himmelbjerg,1
det gamle testament,undirected,himmelbjerg,2
himmelbjerg,undirected,silkeborg sogn,1
himmelbjerg,undirected,silkeborg,2
himmelbjerg,undirected,sidons land,1
himmelbjerg,undirected,nazar,1
himmelbjerg,undirected,skanderborg,1
det gamle testament,undirected,gødvad sogn,1
gødvad sogn,undirected,silkeborg sogn,1
gødvad sogn,undirected,silkeborg,1
gødvad sogn,undirected,sidons land,1
gødvad sogn,undirected,nazar,1
gødvad sogn,undirected,skanderborg,1
det gamle testament,undirected,silkeborg sogn,1
det gamle testament,undirected,silkeborg,1
det gamle testament,undirected,sidons land,1
det gamle testament,undirected,skanderborg,1
silkeborg,undirected,silkeborg sogn,1
sidons land,undirected,silkeborg sogn,1
nazar,undirected,silkeborg sogn,1
silkeborg sogn,undirected,skanderborg,1
sidons land,undirected,silkeborg,1
nazar,undirected,silkeborg,1
silkeborg,undirected,skanderborg,1
nazar,undirected,sidons land,1
sidons land,undirected,skanderborg,1
nazar,undirected,skanderborg,1
egypt,undirected,johannesevangeli,12
betlehem,undirected,johannesevangeli,12
tenerif,undirected,zakæus,1
paris,undirected,rom,5
frankr,undirected,rom,5
frankr,undirected,paris,13
ansvej,undirected,betlehem,1
ansvej,undirected,egypt,1
egypt,undirected,golgatha,3
det gamle testament,undirected,golgatha,3
bethlehem,undirected,golgatha,4
bethlehem,undirected,jerusalem,55
bethlehem,undirected,det gamle testament,12
aarhus,undirected,århus,2
sevenelev,undirected,århus,1
aarhus,undirected,sevenelev,1
israel,undirected,putin,1
israel,undirected,vladimir,1
putin,undirected,rusland,4
putin,undirected,vladimir,1
rusland,undirected,vladimir,1
egypt,undirected,rusland,3
egypt,undirected,midjan,1
egypt,undirected,kanaans land,3
bibel,undirected,egypt,6
midjan,undirected,rusland,1
nil,undirected,rusland,2
kanaans land,undirected,rusland,1
kina,undirected,rusland,2
bibel,undirected,rusland,4
midjan,undirected,nil,1
kanaans land,undirected,midjan,1
kina,undirected,midjan,1
bibel,undirected,midjan,1
kanaans land,undirected,nil,1
kina,undirected,nil,1
bibel,undirected,nil,1
kanaans land,undirected,kina,1
bibel,undirected,kanaans land,1
bibel,undirected,kina,3
aleppo,undirected,mellemøst,3
aleppo,undirected,det evige liv,1
aleppo,undirected,danmark,6
aleppo,undirected,alleppo,1
det evige liv,undirected,mellemøst,3
alleppo,undirected,mellemøst,1
danmark,undirected,det evige liv,13
alleppo,undirected,det evige liv,1
alleppo,undirected,danmark,3
blå kors hjem,undirected,sovjetunion,1
operation barbarossa,undirected,sovjetunion,1
himmer,undirected,sovjetunion,1
sinjarbjerg,undirected,sovjetunion,1
operation barbarrossa,undirected,sovjetunion,1
berlin,undirected,sovjetunion,1
skannerup,undirected,sovjetunion,1
israel,undirected,sovjetunion,3
irak,undirected,sovjetunion,2
blå kors hjem,undirected,operation barbarossa,1
blå kors hjem,undirected,himmer,1
blå kors hjem,undirected,sinjarbjerg,1
blå kors hjem,undirected,operation barbarrossa,1
berlin,undirected,blå kors hjem,1
blå kors hjem,undirected,skannerup,1
blå kors hjem,undirected,israel,1
blå kors hjem,undirected,irak,1
himmer,undirected,operation barbarossa,1
operation barbarossa,undirected,sinjarbjerg,1
operation barbarossa,undirected,operation barbarrossa,1
berlin,undirected,operation barbarossa,1
operation barbarossa,undirected,skannerup,1
israel,undirected,operation barbarossa,1
irak,undirected,operation barbarossa,1
himmer,undirected,sinjarbjerg,1
himmer,undirected,operation barbarrossa,1
berlin,undirected,himmer,1
himmer,undirected,skannerup,1
