Source,Type,Target,Weight
himmelrummet,undirected,yemen,1
ditmarsken,undirected,egypten,1
egypten,undirected,marskland,1
det lykkelige arabien,undirected,egypten,1
arabien,undirected,egypten,1
det forjættede land,undirected,egypten,2
egypten,undirected,holsten,1
egypten,undirected,vadehavet,1
egypten,undirected,vejen,1
ans land,undirected,egypten,1
egypten,undirected,yemen,3
ditmarsken,undirected,marskland,1
ditmarsken,undirected,københavn,1
det lykkelige arabien,undirected,ditmarsken,1
arabien,undirected,ditmarsken,1
det forjættede land,undirected,ditmarsken,1
ditmarsken,undirected,kana,1
ditmarsken,undirected,holsten,1
ditmarsken,undirected,vadehavet,1
ditmarsken,undirected,vejen,1
ans land,undirected,ditmarsken,1
ditmarsken,undirected,yemen,1
københavn,undirected,marskland,1
det lykkelige arabien,undirected,marskland,1
arabien,undirected,marskland,1
det forjættede land,undirected,marskland,1
kana,undirected,marskland,1
holsten,undirected,marskland,1
marskland,undirected,vadehavet,1
marskland,undirected,vejen,1
ans land,undirected,marskland,1
marskland,undirected,yemen,1
det lykkelige arabien,undirected,københavn,1
arabien,undirected,københavn,1
det forjættede land,undirected,københavn,1
kana,undirected,københavn,3
holsten,undirected,københavn,1
københavn,undirected,vadehavet,1
københavn,undirected,vejen,1
ans land,undirected,københavn,1
københavn,undirected,yemen,1
arabien,undirected,det lykkelige arabien,1
det forjættede land,undirected,det lykkelige arabien,1
det lykkelige arabien,undirected,kana,1
det lykkelige arabien,undirected,holsten,1
det lykkelige arabien,undirected,vadehavet,1
det lykkelige arabien,undirected,vejen,1
ans land,undirected,det lykkelige arabien,1
det lykkelige arabien,undirected,yemen,1
arabien,undirected,det forjættede land,1
arabien,undirected,kana,1
arabien,undirected,holsten,1
arabien,undirected,vadehavet,1
arabien,undirected,vejen,1
ans land,undirected,arabien,1
arabien,undirected,yemen,1
det forjættede land,undirected,kana,1
det forjættede land,undirected,holsten,1
det forjættede land,undirected,vadehavet,1
det forjættede land,undirected,vejen,1
ans land,undirected,det forjættede land,1
det forjættede land,undirected,yemen,1
holsten,undirected,kana,1
kana,undirected,vadehavet,1
kana,undirected,vejen,1
ans land,undirected,kana,1
kana,undirected,yemen,1
holsten,undirected,vadehavet,1
holsten,undirected,vejen,1
ans land,undirected,holsten,1
holsten,undirected,yemen,1
vadehavet,undirected,vejen,1
ans land,undirected,vadehavet,1
vadehavet,undirected,yemen,1
ans land,undirected,vejen,1
vejen,undirected,yemen,1
ans land,undirected,yemen,1
genesaret,undirected,getsemane,1
fandens værk,undirected,getsemane,1
genesaret,undirected,himmeriget,2
fandens værk,undirected,himmeriget,1
fandens værk,undirected,genesaret,1
fandens værk,undirected,rom,1
synagogen,undirected,tim,1
lilleasien,undirected,synagogen,1
lilleasien,undirected,tim,1
betlehem,undirected,bruxelles,1
bruxelles,undirected,paradis,1
new york,undirected,tyskland,2
gaza,undirected,preussen,1
preussen,undirected,vestsønderjylland,1
preussen,undirected,tyskland,1
preussen,undirected,rusland,1
danmark,undirected,preussen,6
preussen,undirected,vestfronten,1
europa,undirected,preussen,2
preussen,undirected,sønderjylland,2
bayern,undirected,preussen,1
preussen,undirected,regensburg,1
daler,undirected,preussen,1
preussen,undirected,sydtyskland,1
preussen,undirected,ukraine,1
gaza,undirected,vestsønderjylland,1
gaza,undirected,tyskland,1
gaza,undirected,rusland,1
gaza,undirected,vestfronten,1
europa,undirected,gaza,2
gaza,undirected,sønderjylland,1
bayern,undirected,gaza,1
gaza,undirected,regensburg,1
daler,undirected,gaza,1
gaza,undirected,sydtyskland,1
gaza,undirected,ukraine,3
tyskland,undirected,vestsønderjylland,1
rusland,undirected,vestsønderjylland,1
danmark,undirected,vestsønderjylland,1
vestfronten,undirected,vestsønderjylland,1
europa,undirected,vestsønderjylland,1
sønderjylland,undirected,vestsønderjylland,1
bayern,undirected,vestsønderjylland,1
regensburg,undirected,vestsønderjylland,1
daler,undirected,vestsønderjylland,1
sydtyskland,undirected,vestsønderjylland,1
ukraine,undirected,vestsønderjylland,1
bayern,undirected,tyskland,1
regensburg,undirected,tyskland,1
daler,undirected,tyskland,1
sydtyskland,undirected,tyskland,1
tyskland,undirected,ukraine,1
rusland,undirected,vestfronten,1
bayern,undirected,rusland,1
regensburg,undirected,rusland,1
daler,undirected,rusland,1
rusland,undirected,sydtyskland,1
danmark,undirected,vestfronten,2
bayern,undirected,danmark,1
danmark,undirected,regensburg,1
daler,undirected,danmark,1
danmark,undirected,sydtyskland,2
europa,undirected,vestfronten,2
bayern,undirected,vestfronten,1
regensburg,undirected,vestfronten,1
daler,undirected,vestfronten,1
sydtyskland,undirected,vestfronten,1
ukraine,undirected,vestfronten,1
bayern,undirected,europa,1
europa,undirected,regensburg,1
daler,undirected,europa,1
europa,undirected,sydtyskland,1
bayern,undirected,sønderjylland,1
regensburg,undirected,sønderjylland,1
daler,undirected,sønderjylland,1
sydtyskland,undirected,sønderjylland,1
sønderjylland,undirected,ukraine,1
bayern,undirected,regensburg,1
bayern,undirected,daler,1
bayern,undirected,sydtyskland,1
bayern,undirected,ukraine,1
daler,undirected,regensburg,1
regensburg,undirected,sydtyskland,1
regensburg,undirected,ukraine,1
daler,undirected,sydtyskland,1
daler,undirected,ukraine,1
sydtyskland,undirected,ukraine,1
det  tredie,undirected,paradisjorden,1
det  tredie,undirected,holstebro,1
atlantvolden,undirected,det  tredie,1
atlantvold,undirected,det  tredie,1
det  tredie,undirected,enghaven,1
holstebro,undirected,paradisjorden,1
atlantvolden,undirected,paradisjorden,1
atlantvold,undirected,paradisjorden,1
enghaven,undirected,paradisjorden,1
atlantvolden,undirected,holstebro,1
atlantvold,undirected,holstebro,1
enghaven,undirected,holstebro,1
atlantvold,undirected,atlantvolden,1
atlantvolden,undirected,enghaven,1
atlantvold,undirected,enghaven,1
stauning,undirected,udkantsisrael,1
nørrebro,undirected,udkantsisrael,1
nørrebro,undirected,stauning,1
tyskland,undirected,usa,10
italien,undirected,ægypten,4
europa,undirected,ægypten,7
europas,undirected,ægypten,2
sovjet,undirected,ægypten,2
europa,undirected,italien,5
europas,undirected,italien,1
italien,undirected,sovjet,1
europa,undirected,sovjet,2
europas,undirected,sovjet,1
sovjet,undirected,usa,2
bornholm,undirected,olsker,5
knudsker,undirected,olsker,1
nyker,undirected,olsker,1
allinge,undirected,olsker,2
bornholms,undirected,olsker,1
klemensker,undirected,olsker,2
hasle,undirected,olsker,1
bornholm,undirected,rønne,2
knudsker,undirected,rønne,1
nyker,undirected,rønne,1
allinge,undirected,rønne,2
bornholms,undirected,rønne,1
klemensker,undirected,rønne,2
hasle,undirected,rønne,1
bornholm,undirected,knudsker,1
bornholm,undirected,nyker,1
allinge,undirected,bornholm,1
bornholm,undirected,klemensker,1
bornholm,undirected,hasle,1
knudsker,undirected,nyker,1
allinge,undirected,knudsker,1
bornholms,undirected,knudsker,1
klemensker,undirected,knudsker,1
hasle,undirected,knudsker,1
allinge,undirected,nyker,1
bornholms,undirected,nyker,1
klemensker,undirected,nyker,1
hasle,undirected,nyker,1
allinge,undirected,bornholms,1
allinge,undirected,klemensker,3
allinge,undirected,hasle,1
bornholms,undirected,klemensker,1
bornholms,undirected,hasle,1
hasle,undirected,klemensker,1
nice,undirected,thisted,1
nice,undirected,riget,1
nice,undirected,struervej,1
europa,undirected,nice,3
københavn,undirected,nice,1
riget,undirected,thisted,1
struervej,undirected,thisted,1
europa,undirected,thisted,1
københavn,undirected,thisted,1
riget,undirected,struervej,1
europa,undirected,riget,3
københavn,undirected,riget,1
europa,undirected,struervej,1
københavn,undirected,struervej,1
new york,undirected,regeringskvartalet,1
himlen,undirected,new york,1
ground zero,undirected,new york,1
new york,undirected,oslo,3
himlen,undirected,regeringskvartalet,1
israel,undirected,regeringskvartalet,1
ground zero,undirected,regeringskvartalet,1
oslo,undirected,regeringskvartalet,1
jerusalem,undirected,regeringskvartalet,1
ground zero,undirected,himlen,1
himlen,undirected,oslo,1
ground zero,undirected,israel,1
israel,undirected,oslo,2
ground zero,undirected,oslo,1
ground zero,undirected,jerusalem,1
galilæa,undirected,nagasaki,1
danmark,undirected,øresundsbroen,1
danmark,undirected,malmøfærgen,1
malmøfærgen,undirected,øresundsbroen,1
israels,undirected,sneglehuslivet,1
dekapolis,undirected,sneglehuslivet,1
dekapolis,undirected,israels,2
djævelen,undirected,nineve,1
det,undirected,det tredje riges,1
golgatha,undirected,korset,9
golgatha,undirected,zebedæus,1
korset,undirected,zebedæus,1
galilæa,undirected,virklund kirke,1
galilæa,undirected,silkeborg,1
samaria,undirected,virklund kirke,1
himlens,undirected,virklund kirke,1
jerusalem,undirected,virklund kirke,1
silkeborg,undirected,virklund kirke,1
himlens,undirected,samaria,1
samaria,undirected,silkeborg,1
himlens,undirected,silkeborg,1
beteda,undirected,københavns,1
beteda,undirected,iran,1
beteda,undirected,betesda dam,1
beteda,undirected,mjølnerparken,1
beteda,undirected,soei,1
iran,undirected,københavns,2
betesda dam,undirected,københavns,1
københavns,undirected,mjølnerparken,1
københavns,undirected,soei,1
betesda dam,undirected,iran,1
iran,undirected,mjølnerparken,1
iran,undirected,soei,1
betesda dam,undirected,mjølnerparken,1
betesda dam,undirected,soei,1
mjølnerparken,undirected,soei,1
facebook,undirected,svingelvej,1
brugsen,undirected,venø lille,1
venø,undirected,venø lille,1
brugsen,undirected,venø,1
betania,undirected,paradisenge,1
ringkøbing,undirected,ulfkjær kirke,1
nain,undirected,ringkøbing,1
ringkjøbing,undirected,ringkøbing,1
hotel,undirected,ringkøbing,1
nain,undirected,ulfkjær kirke,1
ringkjøbing,undirected,ulfkjær kirke,1
hotel,undirected,ulfkjær kirke,1
nain,undirected,ringkjøbing,1
hotel,undirected,nain,1
hotel,undirected,ringkjøbing,1
tim,undirected,vedersø,4
betania,undirected,vedersø,1
betania,undirected,tim,1
genesareth,undirected,pilatus palads,1
genesareth,undirected,levi,1
levi,undirected,pilatus palads,1
goliat,undirected,israels,1
israels,undirected,mattæusevangeliet,4
goliat,undirected,mattæusevangeliet,1
paradishave,undirected,paradisporten,1
paradisets,undirected,paradisporten,1
paradis,undirected,paradishave,1
paradisets,undirected,paradishave,1
frejlev,undirected,galilæa,1
aalborg,undirected,galilæa,1
aalborg,undirected,frejlev,1
fandens,undirected,tim,1
kapernaum,undirected,tim,1
johannesevangeliets,undirected,tim,1
kana,undirected,tim,1
holstebro,undirected,tim,1
fandens,undirected,kapernaum,1
fandens,undirected,johannesevangeliets,1
fandens,undirected,kana,1
fandens,undirected,holstebro,1
johannesevangeliets,undirected,kapernaum,1
holstebro,undirected,kapernaum,1
johannesevangeliets,undirected,kana,1
holstebro,undirected,johannesevangeliets,1
holstebro,undirected,kana,1
figentræ,undirected,sverige,1
figentræ,undirected,siloa,2
figentræ,undirected,paradishaven,2
figentræ,undirected,paradis,2
siloa,undirected,sverige,1
paradishaven,undirected,sverige,1
paradishaven,undirected,siloa,2
paradis,undirected,siloa,2
paradis,undirected,paradishaven,2
figentræ,undirected,leipzig,1
bornholmer strasse,undirected,leipzig,1
leipzig,undirected,tyskland,3
leipzig,undirected,nikolai,1
europa,undirected,leipzig,1
leipzig,undirected,siloa,1
leipzig,undirected,paradishaven,1
berlin,undirected,leipzig,1
leipzig,undirected,muren,1
leipzig,undirected,sovjet,1
leipzig,undirected,paradis,1
leipzig,undirected,østeuropa,2
bornholmer strasse,undirected,figentræ,1
figentræ,undirected,tyskland,1
figentræ,undirected,nikolai,1
europa,undirected,figentræ,1
berlin,undirected,figentræ,1
figentræ,undirected,muren,1
figentræ,undirected,sovjet,1
figentræ,undirected,østeuropa,1
bornholmer strasse,undirected,tyskland,1
bornholmer strasse,undirected,nikolai,1
bornholmer strasse,undirected,europa,1
bornholmer strasse,undirected,siloa,1
bornholmer strasse,undirected,paradishaven,1
berlin,undirected,bornholmer strasse,1
bornholmer strasse,undirected,muren,1
bornholmer strasse,undirected,sovjet,1
bornholmer strasse,undirected,paradis,1
bornholmer strasse,undirected,østeuropa,1
nikolai,undirected,tyskland,1
siloa,undirected,tyskland,1
paradishaven,undirected,tyskland,1
muren,undirected,tyskland,1
tyskland,undirected,østeuropa,3
europa,undirected,nikolai,1
nikolai,undirected,siloa,1
nikolai,undirected,paradishaven,1
berlin,undirected,nikolai,1
muren,undirected,nikolai,1
nikolai,undirected,sovjet,1
nikolai,undirected,paradis,1
nikolai,undirected,østeuropa,1
europa,undirected,siloa,1
europa,undirected,paradishaven,1
europa,undirected,muren,1
europa,undirected,østeuropa,4
berlin,undirected,siloa,2
muren,undirected,siloa,1
siloa,undirected,sovjet,1
siloa,undirected,østeuropa,1
berlin,undirected,paradishaven,1
muren,undirected,paradishaven,1
paradishaven,undirected,sovjet,1
paradishaven,undirected,østeuropa,1
berlin,undirected,muren,1
berlin,undirected,sovjet,1
berlin,undirected,paradis,4
berlin,undirected,østeuropa,1
muren,undirected,sovjet,1
muren,undirected,paradis,1
muren,undirected,østeuropa,1
paradis,undirected,sovjet,1
sovjet,undirected,østeuropa,1
paradis,undirected,østeuropa,1
fanden,undirected,galilæa,1
galilæa,undirected,helvedes,2
esajas,undirected,fanden,1
fanden,undirected,himmeriget,1
fanden,undirected,helvedes,1
esajas,undirected,himmeriget,3
esajas,undirected,helvedes,1
peru,undirected,vollsmose,1
odense,undirected,peru,1
berlinmuren,undirected,lübeck,1
lübeck,undirected,schlagsdorf,1
europa,undirected,lübeck,1
lübeck,undirected,østeuropa,1
lübeck,undirected,nod,1
lübeck,undirected,vagttårn,1
berlinmuren,undirected,schlagsdorf,1
berlinmuren,undirected,østeuropa,1
berlinmuren,undirected,nod,1
berlinmuren,undirected,vagttårn,1
europa,undirected,schlagsdorf,1
schlagsdorf,undirected,østeuropa,1
nod,undirected,schlagsdorf,1
schlagsdorf,undirected,vagttårn,1
europa,undirected,nod,1
europa,undirected,vagttårn,1
nod,undirected,østeuropa,1
vagttårn,undirected,østeuropa,1
nod,undirected,vagttårn,1
himmerland,undirected,livø,1
borbjerg,undirected,livø,1
limfjorden,undirected,livø,1
livø,undirected,naur,1
livø,undirected,vitskøl kloster,1
livø,undirected,utøya,1
livø,undirected,trend,1
livø,undirected,ranum,1
livø,undirected,løgstørviborg,1
holstebro,undirected,livø,1
byen,undirected,livø,1
livø,undirected,løgstør,1
livø,undirected,overlade,1
borbjerg,undirected,himmerland,1
himmerland,undirected,limfjorden,1
himmerland,undirected,naur,1
himmerland,undirected,vitskøl kloster,1
himmerland,undirected,utøya,1
himmerland,undirected,trend,1
himmerland,undirected,ranum,1
himmerland,undirected,løgstørviborg,1
himmerland,undirected,holstebro,1
byen,undirected,himmerland,1
himmerland,undirected,løgstør,1
himmerland,undirected,overlade,1
borbjerg,undirected,limfjorden,1
borbjerg,undirected,naur,1
borbjerg,undirected,vitskøl kloster,1
borbjerg,undirected,utøya,1
borbjerg,undirected,trend,1
borbjerg,undirected,ranum,1
borbjerg,undirected,løgstørviborg,1
borbjerg,undirected,holstebro,1
borbjerg,undirected,byen,1
borbjerg,undirected,løgstør,1
borbjerg,undirected,overlade,1
limfjorden,undirected,naur,1
limfjorden,undirected,vitskøl kloster,1
limfjorden,undirected,utøya,1
limfjorden,undirected,trend,1
limfjorden,undirected,ranum,1
limfjorden,undirected,løgstørviborg,1
holstebro,undirected,limfjorden,1
limfjorden,undirected,løgstør,1
limfjorden,undirected,overlade,1
naur,undirected,vitskøl kloster,1
naur,undirected,utøya,1
naur,undirected,trend,1
naur,undirected,ranum,1
løgstørviborg,undirected,naur,1
holstebro,undirected,naur,1
byen,undirected,naur,1
løgstør,undirected,naur,1
naur,undirected,overlade,1
utøya,undirected,vitskøl kloster,1
trend,undirected,vitskøl kloster,1
ranum,undirected,vitskøl kloster,1
løgstørviborg,undirected,vitskøl kloster,1
holstebro,undirected,vitskøl kloster,1
byen,undirected,vitskøl kloster,1
løgstør,undirected,vitskøl kloster,1
overlade,undirected,vitskøl kloster,1
trend,undirected,utøya,1
ranum,undirected,utøya,1
løgstørviborg,undirected,utøya,1
holstebro,undirected,utøya,1
byen,undirected,utøya,1
løgstør,undirected,utøya,1
overlade,undirected,utøya,1
ranum,undirected,trend,1
løgstørviborg,undirected,trend,1
holstebro,undirected,trend,1
byen,undirected,trend,1
løgstør,undirected,trend,1
overlade,undirected,trend,1
løgstørviborg,undirected,ranum,1
holstebro,undirected,ranum,1
byen,undirected,ranum,1
løgstør,undirected,ranum,1
overlade,undirected,ranum,1
holstebro,undirected,løgstørviborg,1
byen,undirected,løgstørviborg,1
løgstør,undirected,løgstørviborg,1
løgstørviborg,undirected,overlade,1
byen,undirected,holstebro,1
holstebro,undirected,løgstør,1
holstebro,undirected,overlade,1
byen,undirected,løgstør,1
byen,undirected,overlade,1
løgstør,undirected,overlade,1
ølstrup,undirected,østtyskland,1
world,undirected,østtyskland,1
utøya,undirected,østtyskland,1
zeusalteret,undirected,østtyskland,1
templet,undirected,østtyskland,1
world,undirected,ølstrup,1
